泌阳县羊册镇王续奶粉专卖:{"lng":113.26009827017658,"lat":32.99181051228516}
龙南4#:{"lng":114.73182493834003,"lat":24.77270619858914}
上海锦燕餐饮管理有限公司:{"lng":121.51364797584942,"lat":31.269518372127813}
冬瓜:{"lng":111.17301038517627,"lat":22.877994340454254}
北京和美尔商业管理有限公司:{"lng":116.34141480495339,"lat":39.83467036048329}
上海三角地菜市场管理有限公司曲阳路分场:{"lng":121.5002131144728,"lat":31.26114670382855}
苏州欧福蛋液有限公司:{"lng":120.61990711548988,"lat":31.317987367952437}
食品有限公司:{"lng":121.48390984143326,"lat":31.2536697859988}
松江兴玉市场加盟预付:{"lng":121.22679050142115,"lat":31.021244628098586}
西法华农贸市场(宋兵)（加盟）:{"lng":121.42635019993193,"lat":31.21276185548357}
贵州金沙冠香坊调味食品有限公司:{"lng":106.2268521592366,"lat":27.471542677861745}
桃屋珠上海食品有:{"lng":118.90775045134846,"lat":28.944319526797642}
上海福照得商贸有限公司:{"lng":121.56034953185491,"lat":31.294040521372484}
上海新旺餐饮管理有限公司仙霞店:{"lng":121.48754860756252,"lat":31.231195704726712}
福州斗牛士餐饮有限公司（福州中城大洋店）:{"lng":119.31469506418898,"lat":26.109075035146013}
苏州亿味鲜食品经营部:{"lng":120.61990711548988,"lat":31.317987367952437}
B苏州圆融广场久光店（苏州久光百货）:{"lng":120.72157826016047,"lat":31.325590306466932}
河南龙大牧原肉食品有限公司:{"lng":111.91494548294507,"lat":33.050023787716555}
泸县爱宝孕婴店:{"lng":105.50826734902449,"lat":29.12491996913277}
上海绿叶农副产品市场经营管理有限公司盘古路市场分公司:{"lng":121.48643200033904,"lat":31.412743894939897}
家乐福联洋专卖:{"lng":121.5656865445508,"lat":31.233607175515992}
上海市闸北区芷江西路街道强君食品店:{"lng":121.47108593021025,"lat":31.264081876685665}
上海市闵行区申莘小学B2-1608:{"lng":121.3885120465289,"lat":31.09513989337204}
上海迪穆贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海龙军食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
大润发盛泽店:{"lng":120.66523754647342,"lat":30.910557509282274}
福州市台江区东江滨斗牛士牛排馆:{"lng":119.32406268487432,"lat":26.062153767547695}
上海市金山区雄豪酒家:{"lng":121.02187963890778,"lat":30.895540328676958}
上海骋业商贸有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
重庆潼南县燕佳母婴生活馆:{"lng":105.8223373904037,"lat":30.183353835233344}
虹口专柜(家乐福):{"lng":121.49815040919128,"lat":31.28497998264101}
上蔬永辉虹井店:{"lng":114.19167077977086,"lat":22.282306862835647}
昆明云顺和商业发展有限公司:{"lng":102.71460113878045,"lat":25.049153100453157}
罗田县飞来山果蔬产销专业合作社:{"lng":115.6018072674036,"lat":30.808920036543963}
城西菜场:{"lng":101.72760342156504,"lat":36.63163568676942}
上海西岱尔电子有限公司:{"lng":121.56046373882423,"lat":31.153725152862677}
上海逸骅集贸市场经营管理服务部:{"lng":121.49039246045109,"lat":31.325968489987716}
上海仓新集贸市场经营管理有限公司:{"lng":121.28257229151563,"lat":31.35702129008619}
歙县立信贸易商行:{"lng":118.57515564084132,"lat":29.871177014075467}
上海油三粮油贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海君宏博贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海三和禽业:{"lng":121.48789948569473,"lat":31.24916171001514}
嘉兴市新旺贸易有限公司:{"lng":120.75919064243968,"lat":30.774617218961815}
王朋举:{"lng":114.3009777885094,"lat":30.335636575448884}
上海均民商贸有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
头桥190(农工商):{"lng":121.65248980597997,"lat":30.951163247419398}
海亮生态农业海丰有限公司:{"lng":115.2863223299044,"lat":22.969599520285772}
41.一钢餐饮公司（一食堂）(索迪斯):{"lng":120.6788226350737,"lat":31.312186658407978}
沃尔玛中国投资有限公司:{"lng":104.08196487673052,"lat":30.65848337935111}
上海晨明食品工业有限公司:{"lng":121.2620784160856,"lat":31.16041953618238}
上海五丰食品有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海都乐食品有限公司:{"lng":121.62724674831877,"lat":31.339428523065287}
上海爵瑞国际贸易有限公司:{"lng":121.40798910210472,"lat":31.177435563222826}
东莞市中万光大实业投资有限公司松山湖酒店分公司（东莞雅乐轩酒店）:{"lng":113.89864456454723,"lat":22.936286393593964}
上海翼品贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
大统华无锡清扬路店:{"lng":120.33524412267073,"lat":31.578519962526716}
大润发沭阳店:{"lng":118.78369134259977,"lat":34.11858687160537}
永泰万有全:{"lng":118.79474057257245,"lat":25.857384057085046}
一心玛特超市杨莲路加盟:{"lng":121.42750575498741,"lat":31.006613108551033}
上海市杨浦区小不点食品经营部:{"lng":121.48677724519737,"lat":31.256096453931402}
苏州天环冷链物流:{"lng":120.61990711548988,"lat":31.317987367952437}
内蒙古金海伊利乳业有限责任公司:{"lng":111.46660120291507,"lat":40.75294321764125}
上海必胜客有限公司星游城店:{"lng":121.44911101309609,"lat":31.191699696663633}
黑龙江省雨田米业有限公司:{"lng":126.74941713953294,"lat":45.70368649124853}
广东四明塘乳业有限公司:{"lng":113.85005552495244,"lat":23.280304513450943}
上海市浦东新区康桥镇喜事多多食品店:{"lng":121.60667253832528,"lat":31.128289577031296}
梅园菜场3号--汉康专卖:{"lng":117.07680963861105,"lat":28.268907293596115}
乐清市虹桥宝宝之家母婴生活馆:{"lng":121.04340802092437,"lat":28.222825473115034}
中航电器（交大后勤）:{"lng":102.71073474203624,"lat":24.997410222924632}
振华重工(H )-M:{"lng":121.02397939659666,"lat":31.81820443434845}
上海江杨北路批发市场蔬菜批发部:{"lng":121.45074646002278,"lat":31.39936116232437}
上海新阳普超市有限公司:{"lng":121.5199427394224,"lat":31.274918882724542}
联华国顺:{"lng":117.58838203638463,"lat":37.6482133376972}
樊飞虎:{"lng":121.21669519611666,"lat":28.660276672141347}
上海祝桥谈德良食品庈:{"lng":121.68022973345025,"lat":31.073732953779455}
昆山润华商业有限公司上海闵行分公司:{"lng":121.41509625545208,"lat":31.11403754624347}
耶里夏丽:{"lng":121.433418113498,"lat":31.178978155962696}
上海晟策网络科技有限公司（哥本哈根）:{"lng":121.48789948569473,"lat":31.24916171001514}
上海联家超市有限公司荣乐路店:{"lng":121.20268092953987,"lat":31.022587630948266}
新盛食品有限公司:{"lng":118.13976770307282,"lat":37.18509262729197}
牡丹江易买得:{"lng":129.608035395637,"lat":44.58852115278252}
金高路鲜享优荟加盟超市 王哨（月结1）:{"lng":106.65402824681429,"lat":30.490220723122512}
家乐福徐泾专卖:{"lng":121.29017319040183,"lat":31.174268379065335}
上海市杨浦区福瑞副食品经营部:{"lng":121.5357165996346,"lat":31.304510479541904}
双汇食品有限公司:{"lng":111.33743574007691,"lat":30.706111015568233}
上海强丰家禽养殖专业合作社:{"lng":121.48789948569473,"lat":31.24916171001514}
松江新松江路店238(农工商):{"lng":121.21317694132688,"lat":31.04515585771232}
宝鸡和兴商贸有限公司:{"lng":107.15600747426744,"lat":34.379472005153936}
21.关东曹杨店:{"lng":114.42614263608091,"lat":31.875954513321958}
上海肯德基有限公司颛桥餐厅:{"lng":116.32433916344652,"lat":39.877399398654426}
上海崇明肉食品有限公司:{"lng":121.5504591001561,"lat":31.647220006341236}
35.九星市场:{"lng":118.18691274087105,"lat":29.8085126349674}
上海野生动物园发展有限责任公司:{"lng":121.72246970153017,"lat":31.060132917671478}
上海必胜客有限公司高行万嘉店:{"lng":121.61711511865921,"lat":31.29897020135664}
味之鲜-青岛日康:{"lng":120.38442818368189,"lat":36.10521490127382}
上海市宝山区云林粮油经营部:{"lng":121.40904121844942,"lat":31.398622694466777}
浦东德州店（良友平价）:{"lng":116.30171375726174,"lat":37.459316917356674}
(汪国斌）上海市金山区斌俪食品商行:{"lng":121.24840817975154,"lat":30.83508077708232}
上海三仙食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
宁波经济开发区莱姆香草有限公司:{"lng":121.5557938480497,"lat":29.878156677715488}
宁波江北海生源水产品有限公司:{"lng":121.49329902931693,"lat":29.96639219001017}
迪亚天天 四平店:{"lng":118.15999377571355,"lat":24.52430318496886}
上海澳富盈食品贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
40.家乐福虹口店:{"lng":121.4834831436211,"lat":31.276567335921516}
上海永鲜商贸发展有限公司:{"lng":121.19068708585031,"lat":31.176571937614373}
上外实验学校-老师:{"lng":111.71994653301103,"lat":34.332156859729054}
上海尼卡其诺食品销售有限公司分公司:{"lng":121.48789948569473,"lat":31.24916171001514}
凯翔挂靠(联华):{"lng":120.72627608726386,"lat":28.873720429533094}
武穴妈咪贝贝生活馆(原武穴点点孕婴童）:{"lng":115.6355793325278,"lat":29.95687818150504}
徐汇专柜(家乐福):{"lng":121.4573502712336,"lat":31.200247574782786}
广东科隆生物科技有限公司:{"lng":113.23733899389198,"lat":23.135389197164425}
天天食鲜金山店（加盟超市）:{"lng":106.65402824681429,"lat":30.490220723122512}
宋友鸡蛋:{"lng":107.73365214252344,"lat":26.05678413185946}
B上海淮海中路时代citysuper店:{"lng":121.48494840117912,"lat":31.230309641070157}
益海嘉里食品营稍有限公司:{"lng":126.54075578096251,"lat":44.07694599378406}
上海必胜客有限公司南翔真南路店:{"lng":121.32003097911192,"lat":31.298861870716546}
YXFC-港湾（上海）食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
上海必胜客有限公司虹口龙之梦店:{"lng":121.48540123429177,"lat":31.277113859732726}
华尔登实业(南昌)喜来登酒店:{"lng":115.89352754583604,"lat":28.689578000141147}
南通旺彩食品有限公司:{"lng":120.87380095093022,"lat":32.014664540823446}
宝教教具厂:{"lng":114.06699173895048,"lat":32.165932306261766}
味之鲜-天津百味百佳:{"lng":117.21081309155257,"lat":39.143929903310074}
昆明-杨志勇:{"lng":102.71460113878045,"lat":25.049153100453157}
上海必胜客有限公司杨思路店:{"lng":118.18662753062782,"lat":33.85558267579072}
上海必胜客有限公司上丰路店:{"lng":121.68532295591207,"lat":31.24685854201347}
益客（昆山）144:{"lng":120.96580778410554,"lat":31.32893679549736}
淮安市福茂商贸有限公司:{"lng":119.03018636465636,"lat":33.606512739276326}
兴化市大垛镇盛国米厂:{"lng":120.05152550406136,"lat":32.94679904847609}
上海肯德基有限公司龙翔路餐厅:{"lng":121.34368162946,"lat":30.751710439607383}
上海肯德基有限公司龙城餐厅:{"lng":121.44689960501537,"lat":31.199462300194433}
云南绿华食品有限公司:{"lng":102.84261500894645,"lat":24.91866959532145}
富豪东亚酒店（八万人）:{"lng":121.44698652056499,"lat":31.187906885389882}
瑞金二路菜店（单位加盟）预付:{"lng":121.47215053452776,"lat":31.218384648934}
双汇发展库房:{"lng":121.4389250370879,"lat":30.970308986472368}
上海亲洁工贸有限公司头桥分公司:{"lng":121.64937264992811,"lat":30.953973519549823}
大统华金坛店:{"lng":119.5826209242987,"lat":31.747878356758026}
味津香食品有限公司:{"lng":121.50325098787694,"lat":31.281372263300444}
重庆九六商贸有限公司:{"lng":106.53063501341296,"lat":29.54460610888615}
内蒙古锡林郭勒肉食品有限责任公司:{"lng":116.11850055585587,"lat":44.48976050515036}
白联惠民生鲜超市:{"lng":121.40777401632492,"lat":31.252541471041102}
上海逸阳肉类经营部:{"lng":121.48789948569473,"lat":31.24916171001514}
卫清店（联华）:{"lng":117.58838203638463,"lat":37.6482133376972}
上海市普陀区赫喆冷冻食品行:{"lng":121.39844294374956,"lat":31.263742929075534}
73号店:{"lng":117.55396360090548,"lat":42.20123818807437}
社区外包2:{"lng":109.62329018820866,"lat":31.22861107985743}
上海良龙食品有限公司:{"lng":121.50528196770276,"lat":30.998121135418497}
上海茂勤食品有限公司宝山分公司:{"lng":121.40904121844942,"lat":31.398622694466777}
上海旭阳绿色食品有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
张光连:{"lng":120.04620461807056,"lat":28.904511013749513}
上海澳犇国际商贸有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
尚优玛特沪光路加盟预付:{"lng":121.42374825532737,"lat":31.08750094790353}
大沽10号:{"lng":104.86003468155708,"lat":28.63577574854155}
 南京利丰英和商贸有限公司上海分公:{"lng":121.48789948569473,"lat":31.24916171001514}
广东省阳东县合山镇大往开发区广湛公路边:{"lng":112.27103533597705,"lat":21.82270889809973}
安徽省宿松县恒旺商贸有限公司:{"lng":116.25351835627968,"lat":30.10821663508268}
济宁耐特食品有限公司:{"lng":116.61364707666783,"lat":35.47392730253728}
徐州康瑞商贸有限公司:{"lng":117.18810662317686,"lat":34.27155343109188}
上海民田农产品经营部:{"lng":121.48789948569473,"lat":31.24916171001514}
上海市七宝农副产品批发市场:{"lng":121.35383637138561,"lat":31.1623951904093}
联合利华中国有限公司从化分公司:{"lng":113.69870948608835,"lat":23.70520322453725}
麦德龙张家港店--67:{"lng":120.56168459009848,"lat":31.844360183012853}
淮北五沟镇家乐福超市:{"lng":117.03110428953438,"lat":34.224635343277825}
上海宝蔬蔬菜配送有限公司:{"lng":106.45668462966863,"lat":30.541910542337853}
洛阳汝阳好娃娃生活馆:{"lng":112.43554395910373,"lat":34.06296675027969}
上海范唐商贸有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海江场农产品批发市场（马典贵）:{"lng":121.48789948569473,"lat":31.24916171001514}
上海古浦冷轧带钢有限公司:{"lng":121.09140528741247,"lat":31.270439686576733}
上海嘉苑农副产品交易市场经营管理有限公司:{"lng":121.05878648934453,"lat":31.077639474909564}
恒业83(伍缘折扣超市):{"lng":121.420203541785,"lat":31.02646230348805}
上海华新酒店管理有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海碧鸿商贸有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
家乐福昆明安宁店:{"lng":102.3911267995157,"lat":24.852355456268192}
黑龙江石板香米业有限公司:{"lng":128.0474137149926,"lat":47.35659164311141}
广州蓝虾海产品有限公司:{"lng":113.30764967515182,"lat":23.12004910207623}
大成万达（天津）有限公司:{"lng":117.21081309155257,"lat":39.143929903310074}
上海联家超市有限公司七宝店:{"lng":121.34831843996002,"lat":31.17132015384824}
上海市普陀区泽明水产行:{"lng":121.39844294374956,"lat":31.263742929075534}
南通(三星市场)(黄催平)[专卖]:{"lng":120.87380095093022,"lat":32.014664540823446}
杭州名洲食品有限公司:{"lng":120.17853332689509,"lat":30.269505085129467}
恒天创业投资有限公司:{"lng":116.53525121371,"lat":40.030806166462796}
上海华欣集贸市场经营管理有限公司:{"lng":121.41745160621112,"lat":31.280924853336206}
一店-中环:{"lng":104.08165567997399,"lat":30.663626687721216}
上海山普生鲜供应链管路有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海第一食品连锁店:{"lng":121.48583419149672,"lat":31.241660554248266}
昇鴻興貿易有限公司（Shan Hong Hing Trading Co Ltd):{"lng":121.49319772123665,"lat":31.259662805921504}
河北黄骅鹏宝副食（孙祥成）:{"lng":117.40021701973511,"lat":38.40152184548731}
上海臻牛食品有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海港丽餐饮管理有限公司世纪大道店（国金）:{"lng":121.54072380222566,"lat":31.229791590107855}
上海市浦东新区南汇外国语小学:{"lng":121.76098839322147,"lat":31.055309166752515}
义乌华农家禽屠宰有限公司:{"lng":120.08267241238168,"lat":30.367590961818415}
